filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
classical.00070.au,0.2442457675933838,0.03190400078892708,1355.9997806964761,1615.8946768160683,2522.8430780463914,0.07085595854295666,-321.192626953125,134.5342559814453,-18.23527717590332,22.17987823486328,0.42954179644584656,-3.8056156635284424,0.4953533411026001,-1.144742488861084,-1.902548909187317,-0.10540194809436798,-2.7555181980133057,0.5932067632675171,2.4970195293426514,0.30708175897598267,1.6812914609909058,2.888143301010132,2.084486246109009,1.1636722087860107,-2.393688917160034,-3.407902956008911,classical
classical.00055.au,0.1864788681268692,0.01304979994893074,1079.9035739320498,1389.265570149217,1764.9809940680632,0.059341288941563465,-484.0267028808594,144.12991333007812,1.396478295326233,8.075528144836426,4.933928489685059,-2.317004919052124,-2.746943235397339,-6.84481143951416,-10.147137641906738,-8.056599617004395,-7.151670455932617,-10.563924789428711,-7.7874321937561035,-2.953303337097168,-0.26718053221702576,4.285379409790039,5.302439212799072,0.19885654747486115,-4.53079891204834,-1.8802833557128906,classical
classical.00086.au,0.3121316730976105,0.031511254608631134,1356.517262209537,1495.192128266221,2496.8682351127127,0.07686121323529412,-283.4352111816406,159.55325317382812,-29.51896858215332,18.54062271118164,-9.87966537475586,-3.4205987453460693,-10.990981101989746,-9.784341812133789,-8.296976089477539,-4.2428297996521,-2.8664071559906006,-5.969815731048584,-4.020927906036377,-3.349747657775879,-3.3910906314849854,-1.8592803478240967,-0.44662168622016907,1.8976353406906128,-0.11035137623548508,-2.8223323822021484,classical
classical.00061.au,0.2817520797252655,0.04817867651581764,1322.6998486991345,1591.2842180370199,2474.968367538216,0.07612614587364551,-274.3863830566406,148.3533935546875,-20.334352493286133,21.812437057495117,7.930838584899902,3.775937080383301,-2.232816219329834,-6.1013503074646,-5.629293918609619,-6.689498424530029,-5.9066057205200195,-4.595000267028809,-1.5465235710144043,-3.0266497135162354,-4.695847034454346,-7.721310615539551,-7.21427059173584,-5.406590938568115,-5.247942924499512,-5.273998260498047,classical
classical.00018.au,0.2391088604927063,0.018668027594685555,1158.0012026973084,1320.9789237314546,2182.0034723901895,0.07066888484423374,-405.6831359863281,145.6948699951172,-0.8267217874526978,23.06764793395996,9.225311279296875,-2.64393949508667,-5.750472545623779,-2.091925859451294,-0.6470623016357422,6.7592291831970215,2.807608127593994,2.446449041366577,5.084672927856445,2.3814902305603027,1.8640756607055664,2.5028796195983887,1.5279221534729004,-2.2602877616882324,-1.4472854137420654,2.610208749771118,classical
classical.00032.au,0.2831994891166687,0.008043456822633743,792.835553815877,1205.092938566625,1207.3843657785894,0.03658178937693499,-498.6087341308594,177.5231170654297,11.209721565246582,27.63433074951172,-2.8418238162994385,5.090954303741455,-6.604382514953613,-1.057056188583374,-4.1444926261901855,-3.053375482559204,-9.909939765930176,-8.573808670043945,-9.18935489654541,-11.935738563537598,-9.192497253417969,-10.894248962402344,-8.854791641235352,-3.9375076293945312,-2.3939709663391113,-2.2963569164276123,classical
classical.00082.au,0.2827168107032776,0.042963139712810516,1415.3111880468525,1449.1088964498756,2489.984943401703,0.08737929022349071,-264.05682373046875,142.12022399902344,-51.35426712036133,5.018921375274658,-20.266206741333008,-17.137807846069336,-16.06991958618164,-20.31136703491211,-15.042227745056152,-9.738146781921387,-8.402029037475586,-11.775307655334473,-6.880457878112793,-4.6050214767456055,-2.053001642227173,-2.374722957611084,0.9640729427337646,3.017726182937622,1.3792970180511475,5.554171085357666,classical
classical.00056.au,0.3128757178783417,0.18984760344028473,1680.101088819283,1706.9703104342384,3077.8397220576144,0.09672579455301858,-81.13433074951172,129.09852600097656,-42.534828186035156,33.17631149291992,5.663617134094238,-6.402249813079834,-2.261098623275757,7.373444557189941,-18.71800994873047,2.4979708194732666,3.786280632019043,1.9323546886444092,-10.066780090332031,0.9437218308448792,-3.569819211959839,-6.166297435760498,-8.030749320983887,3.7742700576782227,-5.029472827911377,-0.854152262210846,classical
classical.00022.au,0.2762817144393921,0.0478903129696846,1211.2151185706327,1367.1077107608944,2237.4698036595396,0.06844629813273993,-278.782470703125,160.0192413330078,-28.39898109436035,23.062631607055664,-2.695274591445923,3.0099825859069824,-11.293975830078125,-0.5086706876754761,-11.364045143127441,3.1734747886657715,-5.107194900512695,4.339188575744629,-4.0708909034729,-0.1533307582139969,-1.6684709787368774,1.642027497291565,1.0030914545059204,-0.7636377811431885,-3.8361165523529053,-3.553893804550171,classical
classical.00092.au,0.1811293065547943,0.08413399010896683,1807.4309138096592,1438.824668287953,3072.531420822852,0.13095801385932662,-299.7126159667969,103.67623901367188,-27.657268524169922,51.02833557128906,12.2796630859375,16.508779525756836,-10.941351890563965,-0.894935131072998,3.835169553756714,12.960474967956543,-12.398088455200195,2.4647209644317627,5.17843770980835,-0.7386155128479004,-0.6141982674598694,-1.1869746446609497,5.920296669006348,9.812800407409668,-2.6650850772857666,-3.0841169357299805,classical
classical.00043.au,0.19094546139240265,0.11537951976060867,1063.472218094083,1552.579922603203,1611.1902573529412,0.051040885618227554,-249.5494384765625,161.568359375,10.129533767700195,-3.070564031600952,-0.5965174436569214,-2.0836591720581055,-12.1917724609375,-8.60149097442627,-14.638914108276367,-12.049385070800781,-12.30034065246582,-7.174557685852051,-7.891678810119629,-2.0824663639068604,-2.9097530841827393,-0.8680998086929321,-3.972529172897339,-0.8842944502830505,-3.9836180210113525,-3.8915743827819824,classical
classical.00010.au,0.24500221014022827,0.029503611847758293,1497.0762956940544,1570.2741279362492,2868.049323964783,0.08621640987809598,-315.0445556640625,128.73924255371094,-28.93490219116211,30.83951187133789,-8.996633529663086,7.990102767944336,-9.84698486328125,1.4414088726043701,-8.973620414733887,6.049839496612549,-3.3209331035614014,7.609505653381348,3.7989633083343506,2.93833589553833,1.8396790027618408,5.203797340393066,1.0788440704345703,0.14129459857940674,-4.532042980194092,-2.3126306533813477,classical
classical.00064.au,0.198929101228714,0.012561124749481678,1118.5116673005261,1945.0334998903515,1876.2136547927148,0.04229906395123839,-498.6802978515625,145.6677703857422,46.470741271972656,15.253131866455078,3.0677738189697266,-0.8257451057434082,-5.210668563842773,-6.198704242706299,-3.8057751655578613,0.0886419415473938,2.718318223953247,2.218207597732544,0.24392761290073395,-0.4596518278121948,-0.8728474378585815,0.5873400568962097,3.275944709777832,2.299961805343628,-2.5685794353485107,-4.8113203048706055,classical
classical.00098.au,0.2899729311466217,0.029099641367793083,1953.0123992184497,1865.8515442966677,3780.5438062354874,0.1234924505369582,-287.52099609375,101.73794555664062,-35.36899948120117,41.28276443481445,-12.74512004852295,17.284992218017578,-13.97829818725586,16.3118839263916,-5.599027156829834,13.66427993774414,-8.790592193603516,-0.05710717663168907,-13.769376754760742,6.480289459228516,6.707886695861816,6.985262393951416,7.0318756103515625,8.390630722045898,-5.610770225524902,1.3771214485168457,classical
classical.00012.au,0.23568680882453918,0.0314069502055645,1179.989139644456,1332.0247704243034,2154.0036417013353,0.06593875471652477,-362.7138977050781,143.93861389160156,-18.9818115234375,30.657846450805664,1.028149127960205,0.28484389185905457,-7.989743232727051,-3.8509790897369385,-8.944668769836426,3.249769449234009,-4.454636573791504,3.6496245861053467,4.933547496795654,3.2838127613067627,6.36060094833374,6.067239761352539,3.8507261276245117,-0.24739716947078705,1.1675680875778198,1.7840005159378052,classical
classical.00089.au,0.21732556819915771,0.035119738429784775,2423.399228299952,1884.7467025103856,4296.815684410071,0.16668644482875386,-301.928466796875,57.542442321777344,-59.133270263671875,33.54234313964844,-20.912107467651367,17.741281509399414,-0.6430488228797913,49.02375793457031,19.130111694335938,27.0985050201416,-17.633901596069336,-0.2625501751899719,-3.75183367729187,18.160436630249023,9.950029373168945,11.609911918640137,11.278923034667969,15.38670539855957,-7.4021525382995605,-5.847584247589111,classical
classical.00057.au,0.2538498044013977,0.016770323738455772,1751.7302668488364,1930.492879116651,3236.6554283874325,0.09525792738970588,-367.15606689453125,112.80697631835938,-18.74736785888672,10.16273021697998,-1.604724407196045,3.8029534816741943,0.9223545789718628,5.0671491622924805,-5.372570037841797,-9.522553443908691,-8.495645523071289,-1.7838282585144043,1.2991318702697754,-3.867570400238037,-2.6413092613220215,-1.057446002960205,-1.2753583192825317,-2.5051803588867188,-2.5693929195404053,-4.069761753082275,classical
classical.00079.au,0.21772773563861847,0.018843520432710648,790.4782247441959,899.9797791776275,1159.4013225921537,0.05211230771091331,-437.5252380371094,170.9713897705078,7.38618278503418,-3.1087090969085693,0.7773008346557617,-11.135054588317871,-12.52380657196045,-6.900928974151611,-5.850052833557129,-8.455718994140625,-8.472511291503906,-8.329373359680176,-7.373799800872803,-6.733424186706543,-6.088367462158203,-7.060067653656006,-6.6525068283081055,-4.291024684906006,-4.399243354797363,-4.9159979820251465,classical
classical.00073.au,0.21632729470729828,0.04381232708692551,1211.3527919075634,1337.8952917810352,2104.7456062246033,0.07093910240905572,-306.7855529785156,152.90353393554688,-27.586822509765625,16.31919288635254,-3.1550979614257812,-8.93175983428955,-5.431834697723389,-9.781289100646973,-7.1121745109558105,0.29346585273742676,0.8718292117118835,5.416061878204346,8.19581413269043,4.202757835388184,2.0560662746429443,3.0276269912719727,-0.3908749520778656,-2.813807725906372,-2.9029150009155273,1.3315635919570923,classical
classical.00019.au,0.2840471565723419,0.0079903369769454,1184.5272815945475,1524.9012907885733,2289.252823868034,0.057591488486842105,-475.8676452636719,141.53086853027344,-8.475212097167969,33.9920654296875,0.525580883026123,6.034851551055908,0.02793312631547451,9.537155151367188,2.1625187397003174,7.08209753036499,-8.048425674438477,-0.1082741916179657,0.7882745265960693,3.8774943351745605,5.309873580932617,4.664308071136475,6.874410629272461,5.3992838859558105,1.0468251705169678,-6.493711471557617,classical
classical.00063.au,0.2267465889453888,0.020152481272816658,690.3540034588684,1358.3864436297833,749.5288010352167,0.036054203753869966,-465.8643493652344,180.2053985595703,56.636234283447266,11.02556037902832,5.844780921936035,0.7319178581237793,-3.974207639694214,-5.88804817199707,-8.464273452758789,-9.792967796325684,-7.692700386047363,-3.2534186840057373,-1.8652485609054565,-4.019154071807861,-4.109025478363037,-2.469733238220215,-2.3577730655670166,-2.9964194297790527,-3.223165273666382,-1.7109012603759766,classical
classical.00077.au,0.2190336287021637,0.016752148047089577,811.9966754623425,1009.4095310881751,1236.3091908741292,0.04834475679663313,-477.97784423828125,155.3107147216797,12.760659217834473,5.525205612182617,2.377072334289551,-10.652257919311523,-16.648242950439453,-12.547406196594238,-11.190112113952637,-9.378249168395996,-3.2180304527282715,-2.767348527908325,-6.468446731567383,-8.300396919250488,-7.093545913696289,-7.472573280334473,-5.32436466217041,1.2635610103607178,1.8797898292541504,-1.6579896211624146,classical
classical.00074.au,0.23741011321544647,0.037271156907081604,1360.0001055902917,1572.5229886349002,2568.7761336288218,0.07211672189434984,-289.8247985839844,143.9031524658203,-26.996417999267578,24.06761932373047,-1.1449978351593018,-6.2989821434021,-2.7494168281555176,-3.5280802249908447,-3.0203988552093506,-3.1464951038360596,-7.256324768066406,-1.6778028011322021,3.0785980224609375,2.680053234100342,2.5299108028411865,4.6131744384765625,2.374802827835083,-1.2788944244384766,-3.5456929206848145,-2.8067147731781006,classical
classical.00037.au,0.2842068076133728,0.04150091111660004,1534.2936138496057,1465.0945248545158,2838.866167098007,0.09395219076528638,-275.3760070800781,125.30792999267578,-41.05128860473633,24.607311248779297,-4.78892707824707,-4.253849983215332,-15.021034240722656,-5.045092582702637,-5.001837253570557,2.4730594158172607,-10.894701957702637,-8.017638206481934,-5.166378498077393,-4.615467071533203,0.7097467184066772,6.520473957061768,5.900393486022949,2.6877100467681885,-2.030905246734619,-8.056195259094238,classical
classical.00071.au,0.20815394818782806,0.051699068397283554,1396.786118606214,1574.0882214689154,2615.034187246033,0.07585706208881579,-269.6988220214844,136.47506713867188,-25.001760482788086,26.395002365112305,0.6870056986808777,-5.381707191467285,-1.120194435119629,-1.5102578401565552,-0.16106224060058594,-3.7851603031158447,-9.287220001220703,-3.148440361022949,1.6416064500808716,0.6754728555679321,1.8981236219406128,2.2316877841949463,-2.1227548122406006,-3.663179636001587,-1.0772650241851807,3.531795024871826,classical
classical.00006.au,0.26145100593566895,0.03322203829884529,1372.8214993768163,1579.2639771327947,2738.0917764669603,0.07292321739551083,-295.7435607910156,134.538330078125,-22.44930648803711,40.759246826171875,-5.875978469848633,9.276346206665039,-11.87594223022461,6.294928073883057,-8.866928100585938,4.4062886238098145,-9.378151893615723,4.0613789558410645,1.6256839036941528,5.137465953826904,5.440424919128418,2.2810285091400146,-1.815434217453003,-2.9235122203826904,0.13862088322639465,3.1956722736358643,classical
classical.00045.au,0.23626501858234406,0.1385897547006607,1175.9242233254756,1502.8373915929649,1901.2301701879353,0.0622955416747291,-170.88661193847656,157.03915405273438,-21.96607780456543,5.244654178619385,-4.092413425445557,-3.6912686824798584,-8.810495376586914,-4.857595920562744,-7.874582767486572,-5.411009788513184,-9.373978614807129,-6.6236138343811035,-7.811285972595215,-1.461174488067627,-3.5911331176757812,-2.857344388961792,-3.921579122543335,0.2007724940776825,-3.432636022567749,-0.8309017419815063,classical
classical.00072.au,0.2794419229030609,0.020721398293972015,1285.1523138296154,1660.0260788422988,2477.143354386368,0.06374980347813468,-360.8370361328125,138.98072814941406,-12.931408882141113,33.80207443237305,7.593801498413086,-1.7090743780136108,1.0358479022979736,4.076970100402832,3.931011438369751,0.9335503578186035,0.504111647605896,4.6821160316467285,3.3401989936828613,-2.2543892860412598,-1.8542650938034058,2.2155048847198486,1.7880184650421143,-1.5159183740615845,-3.2511210441589355,3.9964301586151123,classical
classical.00025.au,0.29736655950546265,0.06411320716142654,1184.0658218421815,1304.612669232234,2139.1537314967104,0.068293993687113,-221.28347778320312,173.33663940429688,-37.456539154052734,24.36244773864746,-8.687610626220703,3.3857874870300293,-12.841171264648438,1.0815317630767822,-15.328130722045898,0.4232337474822998,-9.623605728149414,2.292806386947632,-4.485561847686768,0.3625755310058594,-1.48662531375885,1.8132904767990112,0.22892510890960693,-0.965282142162323,-0.48393887281417847,-6.2636613845825195,classical
classical.00096.au,0.2930351495742798,0.05697670951485634,1932.837172004263,1740.23346534822,3573.161726913216,0.11752045339106038,-203.61941528320312,111.2059555053711,-51.53665542602539,39.48582458496094,-10.562024116516113,11.913711547851562,-13.18160629272461,15.123318672180176,-7.291698932647705,13.37704849243164,-7.3130621910095215,3.8404080867767334,-3.782005786895752,5.303998947143555,4.108334064483643,6.645054340362549,2.992922306060791,3.5416886806488037,-3.3619320392608643,-3.6787831783294678,classical
classical.00076.au,0.2604590356349945,0.05884205922484398,1340.3686109090386,1539.119153209508,2522.134748996227,0.07171347414376934,-238.59634399414062,149.7830810546875,-28.872142791748047,28.239665985107422,-0.8014039993286133,-3.924772262573242,-2.135667562484741,-4.334020137786865,-4.187281131744385,-3.438997983932495,-5.771543502807617,-0.12075115740299225,2.519979476928711,0.6888362765312195,0.07483963668346405,1.7069904804229736,0.6496947407722473,1.4659427404403687,-1.8280259370803833,-6.239790916442871,classical
classical.00050.au,0.2861015796661377,0.007965068332850933,1170.1422672261847,1595.6359965659155,2360.427393485149,0.049492898002128485,-449.6217956542969,151.5031280517578,-12.74668025970459,44.270389556884766,6.244760036468506,4.053897857666016,-1.4805395603179932,-1.6240754127502441,-2.4867777824401855,-4.28238582611084,-9.653202056884766,-1.3421045541763306,0.14638346433639526,3.7282514572143555,5.285778045654297,1.2080823183059692,-2.3039157390594482,-4.125619411468506,-1.8161488771438599,1.2358324527740479,classical
classical.00062.au,0.32029324769973755,0.03892679885029793,1474.8137600109778,1813.3646552075554,2809.8330093242066,0.07404603751451239,-305.422607421875,135.92340087890625,-11.752710342407227,18.21501922607422,10.38905143737793,3.012958526611328,-5.5959153175354,0.14172540605068207,-1.3495618104934692,-1.867753267288208,-3.205263614654541,-6.7425217628479,-2.694417953491211,-5.597181797027588,-4.523639678955078,-4.78450870513916,-5.368705749511719,-2.621713638305664,-5.836192607879639,-6.929955005645752,classical
classical.00033.au,0.3039742410182953,0.01235747430473566,1128.3232351038548,1375.9555481090579,2165.7952370658377,0.05439309512867647,-429.1031494140625,120.74542999267578,-1.682343602180481,17.948551177978516,7.733591079711914,-2.0437235832214355,-3.941744089126587,-2.536048173904419,-0.5834429860115051,-0.7965381741523743,-9.051197052001953,-3.6899399757385254,-0.9829524755477905,-5.001314640045166,-3.8112952709198,-2.4115164279937744,-1.8980625867843628,-0.31377121806144714,3.4164834022521973,3.142883062362671,classical
classical.00078.au,0.22515062987804413,0.006631079129874706,715.4772961169846,1030.6024311736348,1037.702058490954,0.04129340109810371,-552.1063842773438,173.3629608154297,26.354459762573242,14.122472763061523,7.259276390075684,-7.084968566894531,-5.859202861785889,-10.342716217041016,-11.022791862487793,-9.200838088989258,-8.827268600463867,-4.930299758911133,-3.6546998023986816,-4.282815933227539,-3.4607009887695312,-4.821430206298828,-5.679628372192383,-6.546865940093994,-8.206827163696289,-6.450839996337891,classical
classical.00097.au,0.2223227620124817,0.036704182624816895,1494.1405636701388,1670.8326004789915,2781.1748492828465,0.08592124915344428,-280.7255859375,122.72235107421875,-14.398863792419434,26.855798721313477,1.3519757986068726,5.994225978851318,-13.104068756103516,3.3753604888916016,-11.554336547851562,5.193794250488281,-1.0517678260803223,2.7634663581848145,0.06284471601247787,1.34190833568573,1.519089698791504,-2.2132608890533447,0.77303546667099,-3.969127893447876,-9.13571548461914,-6.925154685974121,classical
classical.00042.au,0.2617236375808716,0.13462316989898682,1327.3486451321814,1326.8652104399382,2172.5785293815306,0.09385279605263158,-160.33944702148438,164.12074279785156,-48.87504196166992,1.591355323791504,-7.591043949127197,-2.6314709186553955,-11.077548027038574,-7.027632713317871,-8.120848655700684,1.2311879396438599,-5.4963483810424805,-4.222177028656006,-5.458137035369873,-1.710626482963562,-3.0879976749420166,-1.289857268333435,-6.098767280578613,-0.9284123778343201,-4.041813373565674,-1.5555360317230225,classical
classical.00009.au,0.27050480246543884,0.0237893033772707,1216.4262251252794,1582.762908338613,2560.8928479646383,0.05627025686919505,-356.14398193359375,139.79286193847656,-6.286762237548828,43.18829345703125,-8.879335403442383,11.050312995910645,-8.393049240112305,4.418518543243408,-8.283711433410645,8.682830810546875,-8.135774612426758,3.427107095718384,-1.4406299591064453,-0.41183432936668396,-1.7198916673660278,-0.2948951721191406,-0.6548899412155151,1.1565762758255005,-0.6220703125,-0.258135050535202,classical
classical.00051.au,0.3814571797847748,0.08052823692560196,1527.645526264714,2079.667989385167,3220.8305240784634,0.06010507872968266,-230.27236938476562,119.15338134765625,-1.0512226819992065,28.384490966796875,10.00877857208252,16.125825881958008,4.793944835662842,6.192378997802734,0.9515949487686157,5.915187358856201,-1.1755237579345703,3.5739171504974365,-2.0996549129486084,-0.9072913527488708,-1.8530508279800415,-0.006134103983640671,-2.797701597213745,2.3327786922454834,-1.4417095184326172,2.7387940883636475,classical
classical.00075.au,0.21740315854549408,0.016478458419442177,1171.8444805151328,1467.2055609007682,2235.9864792956655,0.0608847414376935,-412.9592590332031,138.51983642578125,-19.262374877929688,34.14667892456055,8.975068092346191,-4.294473171234131,4.152585029602051,0.8819501399993896,3.079378604888916,0.12249642610549927,-4.057185173034668,3.779723644256592,5.917003154754639,3.4958465099334717,6.6319780349731445,6.744745254516602,2.467975378036499,-1.881108045578003,-0.05864604562520981,2.730015993118286,classical
classical.00024.au,0.2533399760723114,0.06666339933872223,1253.1322234388265,1371.33660933005,2293.0278010412635,0.07164771490421827,-223.17724609375,163.24624633789062,-34.41622543334961,24.187868118286133,-10.304305076599121,3.2287333011627197,-12.884590148925781,0.8050677180290222,-14.284255027770996,1.6726206541061401,-10.143484115600586,0.24415597319602966,-4.545104026794434,0.10906212031841278,-2.8684515953063965,1.345802903175354,-0.3440425992012024,-1.0627361536026,-1.0944877862930298,-8.05716609954834,classical
classical.00016.au,0.21924284100532532,0.008008791133761406,1054.458514538683,1455.4498536124813,1947.2048921850812,0.04766448880127709,-482.6763610839844,154.86114501953125,-5.0259785652160645,29.737667083740234,-1.8687421083450317,8.223094940185547,-4.765953063964844,9.646514892578125,-3.335388660430908,4.532222270965576,-10.103473663330078,-0.6667141318321228,-2.444843053817749,-0.16459216177463531,1.8707220554351807,3.4802000522613525,3.3868613243103027,1.1131744384765625,1.2773034572601318,-0.6721352934837341,classical
classical.00054.au,0.31949472427368164,0.17533352971076965,1712.466255822982,1607.5252142235881,2833.499532882643,0.11627820844620743,-106.22087860107422,127.37078094482422,-45.2861328125,31.2772159576416,4.305440902709961,-5.068432807922363,-16.129375457763672,14.690695762634277,-7.912097454071045,-1.221663236618042,2.9819400310516357,17.464767456054688,-4.0720086097717285,1.7858328819274902,0.5945663452148438,4.609092712402344,-9.991413116455078,-3.341979503631592,-3.105374336242676,1.908514142036438,classical
classical.00052.au,0.3880297541618347,0.05548110976815224,2411.9327529379098,2436.324834166332,4994.561465236794,0.12697013169988391,-186.42808532714844,86.65457916259766,-15.711973190307617,14.74179458618164,-2.215897798538208,6.271489143371582,-0.887922465801239,0.6650470495223999,-6.088321685791016,-5.213674068450928,-7.865933418273926,-1.7187318801879883,-4.704501628875732,-2.05436635017395,1.416377305984497,2.7643516063690186,3.3012959957122803,3.1100239753723145,-4.4082932472229,-5.035370349884033,classical
classical.00007.au,0.2765798270702362,0.040846772491931915,1358.926260249797,1516.129630615493,2668.167199291312,0.07314694998065016,-286.86822509765625,135.91835021972656,-24.436614990234375,36.661170959472656,-6.245213508605957,6.96293306350708,-8.1682710647583,3.8440656661987305,-4.39834451675415,6.4327850341796875,-4.1305766105651855,1.5490405559539795,-4.352837085723877,-3.0135419368743896,-0.005727856419980526,5.649238586425781,3.429659128189087,2.833672523498535,1.0971847772598267,-0.2909148931503296,classical
classical.00099.au,0.3338889181613922,0.010497971437871456,1524.8987119782064,1868.928795561535,3325.1048935456174,0.08068318558920279,-378.7393493652344,126.49873352050781,-18.81513023376465,42.87580871582031,-14.305188179016113,25.342687606811523,-14.641030311584473,18.704288482666016,-10.188716888427734,21.108089447021484,4.437039852142334,18.22564697265625,-10.274279594421387,8.953815460205078,1.2109172344207764,6.280113697052002,2.528444766998291,4.386151313781738,1.7054097652435303,9.987648963928223,classical
classical.00048.au,0.29686394333839417,0.16088607907295227,1516.0858565701667,1642.8335042267165,2771.5582407664956,0.087271581124226,-123.76331329345703,148.4300079345703,-21.551395416259766,17.444746017456055,-1.408803105354309,4.1782941818237305,-6.990444660186768,-5.10333776473999,-5.795700550079346,5.063121318817139,-6.247764587402344,-1.981829047203064,-0.968440592288971,-2.453078031539917,-4.326207637786865,-0.8754567503929138,-4.70487117767334,-2.2297263145446777,-5.140934467315674,-3.2070841789245605,classical
classical.00035.au,0.31925109028816223,0.04057171195745468,1016.4245653368043,1152.1288725873624,1823.9389708905767,0.06115495900251548,-319.7822265625,165.987548828125,-11.918562889099121,27.240337371826172,7.843564033508301,1.7272981405258179,-7.849842071533203,-2.4120869636535645,-2.908874750137329,-2.5311319828033447,-11.365740776062012,-4.613611698150635,-4.487359046936035,-7.4551682472229,-5.580018997192383,-1.8725944757461548,-1.2823325395584106,-1.4261754751205444,-0.4884674847126007,-4.1007819175720215,classical
classical.00081.au,0.2668413519859314,0.016512703150510788,1214.3345474841,1540.2928528466757,2164.4285786631676,0.06055896865325077,-374.7354736328125,153.82093811035156,-21.555328369140625,20.8302059173584,7.003570079803467,-3.948164224624634,-2.521589517593384,-2.8035054206848145,-4.2827653884887695,-4.499873638153076,-5.7614006996154785,-4.25962495803833,-3.843543291091919,-4.585761070251465,-3.638986349105835,-2.290349006652832,-3.12754487991333,-0.21475966274738312,2.629517078399658,1.8175374269485474,classical
classical.00034.au,0.2740989625453949,0.038916073739528656,1369.6932279666046,1465.9170515806984,2655.325610275977,0.07356796028444272,-309.2428283691406,138.64112854003906,-29.7132568359375,33.6187858581543,-0.3782551884651184,5.243736743927002,-6.332311153411865,3.2807321548461914,-6.714090824127197,-0.692203938961029,-13.243886947631836,-8.5285062789917,-9.668245315551758,-4.297957897186279,0.2503369152545929,1.0183244943618774,1.9202204942703247,3.7188308238983154,2.558863639831543,-4.925927639007568,classical
classical.00053.au,0.3047126829624176,0.13980983197689056,1465.595382672086,1554.8186019545137,2749.3833748548764,0.0879189694998065,-119.30437469482422,149.57778930664062,-43.31768035888672,24.636247634887695,-5.609386444091797,10.784378051757812,-2.8926925659179688,0.7833012938499451,-6.545638561248779,4.388038635253906,-1.294048547744751,1.3600902557373047,-1.0813597440719604,-2.439028739929199,-1.9371473789215088,1.2953306436538696,-1.3851019144058228,1.0407934188842773,-5.60629940032959,-1.9899357557296753,classical
classical.00068.au,0.2572881877422333,0.057378534227609634,1559.8986812117996,1616.1274908762382,2812.9663237108166,0.09520237217008513,-234.41786193847656,130.2551727294922,-39.53114700317383,19.33563804626465,-6.793274879455566,-5.130113124847412,-3.7073683738708496,-4.036016464233398,-5.071877479553223,-1.3683323860168457,-7.735770225524902,-4.382000923156738,0.46520522236824036,0.7849736213684082,5.450737476348877,8.774231910705566,7.039177417755127,2.4160001277923584,-2.3088340759277344,-0.24570013582706451,classical
classical.00083.au,0.24464237689971924,0.04187244549393654,853.4404819807713,998.610274713463,1401.899856236697,0.05079296572658669,-338.7873229980469,190.1043701171875,-16.3048095703125,3.704446315765381,-0.44790318608283997,-8.88447380065918,-10.400300979614258,-16.366039276123047,-13.285848617553711,-10.799826622009277,-8.649679183959961,-8.285074234008789,-4.618803024291992,-3.7925779819488525,-4.550196170806885,-3.6639325618743896,-0.9426810145378113,0.5389655232429504,-0.26442813873291016,-1.5641770362854004,classical
classical.00041.au,0.2682053744792938,0.02129671350121498,1329.26495599475,1415.4533805033168,2462.0767788252224,0.07881698372194272,-368.46600341796875,124.2659912109375,-31.58244514465332,17.601762771606445,2.322932481765747,-5.94959831237793,-11.807771682739258,-5.547482013702393,-5.407886981964111,-1.3051718473434448,-8.4271821975708,-3.613823890686035,2.206169843673706,-0.0454351007938385,0.23757216334342957,2.506141424179077,3.09285044670105,4.838548183441162,6.225341796875,8.735003471374512,classical
classical.00091.au,0.2258007526397705,0.0447186604142189,2192.705779019592,1912.0379428207477,4066.492077145414,0.1524378537393576,-251.31829833984375,88.73774719238281,-41.75239944458008,37.90864562988281,-12.024271965026855,21.624099731445312,-5.8539299964904785,25.719715118408203,-5.185971260070801,14.301179885864258,-7.550950527191162,10.4647798538208,-4.928892135620117,5.261425495147705,0.2979510426521301,3.311589479446411,1.2643417119979858,4.768489837646484,-2.0682449340820312,1.1370707750320435,classical
classical.00011.au,0.24491913616657257,0.021498119458556175,949.3765619854715,1112.0248096617606,1695.8730786208398,0.06072601223877709,-385.265869140625,177.27786254882812,-9.337658882141113,24.37321662902832,5.805444240570068,-4.5630645751953125,-6.3569488525390625,-6.957895755767822,-4.127427577972412,3.8580665588378906,-0.35820144414901733,-0.9461225867271423,-3.670559883117676,-2.098604679107666,3.644704818725586,0.7326297163963318,-1.226660966873169,-0.7459246516227722,2.7860498428344727,1.5408992767333984,classical
classical.00030.au,0.2783278524875641,0.029729722067713737,1243.7206209286574,1358.6088246693223,2353.2857700029026,0.06372448239164087,-315.6781005859375,149.66844177246094,-30.594989776611328,23.22149658203125,-8.6998291015625,-10.104398727416992,-15.733573913574219,-4.047281742095947,-7.652162551879883,0.04623120278120041,-11.143898010253906,-7.6704511642456055,-5.870633602142334,-4.864973068237305,-5.148458480834961,-5.414719104766846,-3.16738224029541,1.4542386531829834,0.13058121502399445,-4.175836563110352,classical
